station_id,district_id,feature_week_start,feature_week_end,target_week_start,target_week_end,case_count_7d,case_count_previous_7d,case_count_previous_30d,case_count_previous_90d,growth_vs_previous_week,growth_vs_previous_30d,property_cases,women_cases,body_cases,economic_cases,cyber_cases,sll_cases,night_case_ratio,unique_accused_count,repeat_offender_case_count,historical_mean_7d,historical_stddev_7d,historical_z_score,target_risk,split
2670,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2671,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2672,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2673,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2674,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2675,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2676,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2677,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2678,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,17,21,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,2.63,3.84,-0.68,0,train
2679,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2680,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2681,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,1,1,3,6,0.0000,0.4286,0,0,1,0,0,0,1.0000,1,1,0.38,0.48,1.29,0,train
2682,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2683,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2684,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2685,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2686,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2687,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2688,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,2,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2689,1023,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2690,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2691,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2692,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2693,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,16,1,16,18,15.0000,3.2857,0,0,0,0,16,0,1.0000,1,16,0.63,0.48,31.76,0,train
2694,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2695,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2696,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2697,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2698,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2699,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2700,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2701,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2702,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2703,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2704,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2705,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2706,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2707,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2708,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2709,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2710,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2711,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2712,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2713,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,2,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2714,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2715,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2716,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2717,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,1,1,2,2,0.0000,1.1429,0,0,0,1,0,0,0.0000,1,1,0.13,0.33,2.65,0,train
2718,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2719,1024,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2720,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2721,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2722,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2723,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2724,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2725,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2726,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2727,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,1,1,2,-1.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2728,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2729,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,1,0,0,0,0.0000,0.0000,1,0,0,0,0,0,1.0000,1,0,0.00,0.00,2.50,0,train
2730,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2731,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2732,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2733,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2734,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2735,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2736,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2737,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2738,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2739,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,1,1,3,4,0.0000,0.4286,0,0,0,0,0,1,1.0000,1,1,0.38,0.48,1.29,1,train
2740,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2741,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,2,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2742,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2743,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2744,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2745,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2746,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2747,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2748,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2749,1025,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2750,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2751,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2752,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2753,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2754,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2755,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2756,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,2,0,2,2,0.0000,3.2857,2,0,0,0,0,0,1.0000,1,0,0.00,0.00,2.50,0,train
2757,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2758,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2759,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2760,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,4,13,16,-1.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,2.00,2.55,-0.78,0,train
2761,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2762,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2763,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2764,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2765,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2766,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2767,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2768,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2769,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2770,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2771,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2772,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2773,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,3,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2774,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2775,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2776,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2777,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2778,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2779,1026,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2780,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,1,1,1,-1.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2781,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2782,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2783,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2784,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,1,1,3,5,0.0000,0.4286,0,0,0,1,0,0,0.0000,1,1,0.63,0.48,0.77,1,train
2785,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2786,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2787,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2788,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2789,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2790,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2791,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2792,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2793,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2794,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2795,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2796,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2797,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2798,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2799,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2800,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2801,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2802,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2803,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2804,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2805,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2806,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2807,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2808,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2809,1027,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2810,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2811,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2812,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2813,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2814,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2815,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2816,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2817,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2818,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2819,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2820,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2821,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2822,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,1,0,1,1,0.0000,3.2857,0,0,0,0,1,0,1.0000,1,0,0.00,0.00,2.50,0,train
2823,1028,2025-10-18,2025-10-24,2025-10-25,2025-10-31,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
