case_id,date,time,district,station,crime_category,status,latitude,longitude,victim_age,victim_gender,modus_operandi,suspect_count,estimated_loss_inr
KSP-2026-005536,2023-12-26,21:57,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Narcotics,Cold Case,12.982677,78.027363,41,Female,Cyber extortion using fake social media profile,0,0
KSP-2026-005537,2024-04-21,10:52,Kalaburagi,Kalaburagi Police Station 1,Burglary,Open,18.150771,77.435761,60,Male,Financial fraud promising high returns,0,315641
KSP-2026-005538,2025-07-27,01:00,Davanagere,Davanagere Police Station 4,Narcotics,Closed,14.042781,75.324503,29,Female,Group of 3 suspects on motorcycle,3,0
KSP-2026-005539,2023-09-06,05:08,Mysuru,Mysuru Police Station 4,Kidnapping,Charge Sheet Filed,16.611991,74.180856,50,Other,Stolen vehicle used for getaway,1,0
KSP-2026-005540,2024-12-05,07:40,Hubballi-Dharwad,Hubballi-Dharwad Police Station 5,Narcotics,Cold Case,17.656152,76.0731,23,Female,Used phishing link via SMS,2,0
KSP-2026-005541,2024-06-17,01:56,Shivamogga,Shivamogga Police Station 3,Homicide,Under Investigation,14.300228,77.444667,20,Other,Cyber extortion using fake social media profile,3,0
KSP-2026-005542,2024-09-13,02:00,Mangaluru,Mangaluru Police Station 2,Assault,Under Investigation,17.697519,76.561913,61,Other,Group of 3 suspects on motorcycle,1,0
KSP-2026-005543,2023-12-06,04:15,Mangaluru,Mangaluru Police Station 1,Cyber Crime,Under Investigation,14.646399,76.533181,24,Other,Financial fraud promising high returns,2,109724
KSP-2026-005544,2024-04-12,07:20,Belagavi,Belagavi Police Station 3,Fraud,Open,13.045872,75.66813,80,Other,Stolen vehicle used for getaway,0,203346
KSP-2026-005545,2023-02-07,17:58,Bengaluru Urban,Bengaluru Urban Police Station 1,Extortion,Open,16.13439,74.014053,31,Other,Group of 3 suspects on motorcycle,1,0
KSP-2026-005546,2025-05-27,09:03,Ballari,Ballari Police Station 4,Burglary,Closed,15.622835,74.290095,22,Male,Financial fraud promising high returns,0,10188
KSP-2026-005547,2024-08-14,18:12,Mangaluru,Mangaluru Police Station 4,Cyber Crime,Cold Case,17.665892,75.231843,80,Other,Group of 3 suspects on motorcycle,0,218275
KSP-2026-005548,2023-10-30,18:39,Bengaluru Urban,Bengaluru Urban Police Station 1,Narcotics,Under Investigation,11.583913,76.504751,47,Other,Entered through back window at night,3,0
KSP-2026-005549,2025-12-04,04:55,Kalaburagi,Kalaburagi Police Station 2,Theft,Charge Sheet Filed,16.051522,77.658145,19,Female,Used phishing link via SMS,1,207630
KSP-2026-005550,2024-11-08,20:01,Vijayapura,Vijayapura Police Station 4,Cyber Crime,Charge Sheet Filed,11.883886,74.300865,46,Female,Used phishing link via SMS,3,248181
KSP-2026-005551,2024-03-10,04:19,Shivamogga,Shivamogga Police Station 1,Narcotics,Open,14.004109,77.221185,35,Female,Used phishing link via SMS,3,0
KSP-2026-005552,2024-04-22,22:17,Kalaburagi,Kalaburagi Police Station 2,Narcotics,Charge Sheet Filed,13.456387,75.28467,52,Male,Group of 3 suspects on motorcycle,0,0
KSP-2026-005553,2023-07-31,22:11,Davanagere,Davanagere Police Station 3,Burglary,Charge Sheet Filed,14.784943,77.550851,20,Female,Financial fraud promising high returns,1,451139
KSP-2026-005554,2024-04-13,11:46,Bengaluru Urban,Bengaluru Urban Police Station 5,Extortion,Cold Case,12.417783,74.24611,66,Other,Cyber extortion using fake social media profile,0,0
KSP-2026-005555,2024-03-30,23:20,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Homicide,Charge Sheet Filed,12.541398,75.106261,56,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-005556,2025-12-06,13:40,Bengaluru Urban,Bengaluru Urban Police Station 5,Fraud,Cold Case,17.519259,77.432023,67,Male,Group of 3 suspects on motorcycle,3,167130
KSP-2026-005557,2025-06-03,00:15,Kalaburagi,Kalaburagi Police Station 2,Fraud,Charge Sheet Filed,12.045908,75.802045,75,Female,Stolen vehicle used for getaway,0,196108
KSP-2026-005558,2023-09-03,09:53,Mangaluru,Mangaluru Police Station 3,Assault,Under Investigation,14.153586,76.951747,19,Other,Stolen vehicle used for getaway,1,0
KSP-2026-005559,2025-08-20,06:14,Mysuru,Mysuru Police Station 2,Assault,Charge Sheet Filed,15.831858,75.537493,45,Male,Entered through back window at night,3,0
KSP-2026-005560,2024-05-26,20:11,Ballari,Ballari Police Station 4,Theft,Open,17.471267,75.005571,52,Female,Used phishing link via SMS,1,98055
KSP-2026-005561,2023-05-17,22:48,Ballari,Ballari Police Station 4,Assault,Under Investigation,15.731659,78.260309,73,Male,Entered through back window at night,2,0
KSP-2026-005562,2024-01-29,04:36,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Fraud,Cold Case,14.854307,76.756321,20,Other,Targeted elderly victim on street,1,423601
KSP-2026-005563,2023-07-17,19:19,Mysuru,Mysuru Police Station 4,Public Nuisance,Charge Sheet Filed,14.189237,77.36529,49,Male,Financial fraud promising high returns,2,0
KSP-2026-005564,2025-07-13,16:37,Belagavi,Belagavi Police Station 4,Public Nuisance,Charge Sheet Filed,15.384015,74.609692,54,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-005565,2024-09-21,10:01,Vijayapura,Vijayapura Police Station 5,Kidnapping,Open,17.256372,75.718401,36,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-005566,2024-02-11,14:53,Davanagere,Davanagere Police Station 4,Theft,Under Investigation,13.180258,76.610064,37,Other,Financial fraud promising high returns,1,305856
KSP-2026-005567,2024-01-07,08:16,Belagavi,Belagavi Police Station 1,Assault,Under Investigation,11.927577,76.378969,62,Male,Used phishing link via SMS,1,0
KSP-2026-005568,2023-06-10,01:51,Mysuru,Mysuru Police Station 3,Narcotics,Open,12.220129,76.485101,69,Other,Financial fraud promising high returns,0,0
KSP-2026-005569,2024-02-08,13:02,Ballari,Ballari Police Station 3,Assault,Closed,12.574032,76.235908,39,Female,Cyber extortion using fake social media profile,1,0
KSP-2026-005570,2024-10-17,17:10,Kalaburagi,Kalaburagi Police Station 5,Kidnapping,Charge Sheet Filed,18.044733,77.393554,70,Female,Used phishing link via SMS,0,0
KSP-2026-005571,2024-03-07,06:49,Ballari,Ballari Police Station 1,Theft,Closed,11.554336,75.403133,24,Male,Used phishing link via SMS,3,380290
KSP-2026-005572,2025-07-28,23:26,Belagavi,Belagavi Police Station 3,Burglary,Cold Case,16.92004,78.245669,54,Female,Financial fraud promising high returns,0,45834
KSP-2026-005573,2023-01-24,22:16,Mysuru,Mysuru Police Station 2,Theft,Under Investigation,16.804568,75.05907,42,Male,Entered through back window at night,1,483728
KSP-2026-005574,2025-06-06,08:45,Ballari,Ballari Police Station 5,Fraud,Charge Sheet Filed,16.071082,75.565095,23,Other,Entered through back window at night,2,381854
KSP-2026-005575,2025-05-01,20:51,Shivamogga,Shivamogga Police Station 5,Extortion,Open,18.069487,76.622805,68,Other,Entered through back window at night,0,0
KSP-2026-005576,2024-04-29,12:32,Kalaburagi,Kalaburagi Police Station 3,Fraud,Closed,11.797191,75.842452,52,Female,Entered through back window at night,1,77638
KSP-2026-005577,2023-05-21,01:36,Mysuru,Mysuru Police Station 1,Extortion,Cold Case,14.348916,78.229908,65,Female,Targeted elderly victim on street,1,0
KSP-2026-005578,2023-05-16,03:46,Bengaluru Urban,Bengaluru Urban Police Station 1,Kidnapping,Open,16.836773,78.467208,40,Male,Cyber extortion using fake social media profile,0,0
KSP-2026-005579,2023-05-27,18:54,Bengaluru Urban,Bengaluru Urban Police Station 1,Kidnapping,Open,17.898117,75.32961,42,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-005580,2024-01-21,04:59,Mangaluru,Mangaluru Police Station 4,Public Nuisance,Under Investigation,16.556782,78.016549,60,Female,Used phishing link via SMS,0,0
KSP-2026-005581,2025-11-02,14:09,Mangaluru,Mangaluru Police Station 4,Kidnapping,Cold Case,16.689983,76.791717,47,Female,Used phishing link via SMS,1,0
KSP-2026-005582,2025-02-28,16:35,Mangaluru,Mangaluru Police Station 5,Public Nuisance,Under Investigation,15.012733,76.009432,76,Male,Targeted elderly victim on street,0,0
KSP-2026-005583,2023-12-02,03:18,Belagavi,Belagavi Police Station 2,Extortion,Cold Case,17.566651,77.186696,75,Male,Entered through back window at night,0,0
KSP-2026-005584,2024-05-17,03:09,Mysuru,Mysuru Police Station 1,Narcotics,Open,16.458868,75.090458,25,Female,Financial fraud promising high returns,2,0
KSP-2026-005585,2023-11-24,12:07,Shivamogga,Shivamogga Police Station 2,Public Nuisance,Under Investigation,13.93294,74.752418,31,Male,Targeted elderly victim on street,1,0
KSP-2026-005586,2025-04-24,23:02,Belagavi,Belagavi Police Station 1,Narcotics,Under Investigation,17.104662,74.196206,45,Male,Group of 3 suspects on motorcycle,0,0
KSP-2026-005587,2024-02-10,03:27,Ballari,Ballari Police Station 4,Assault,Charge Sheet Filed,16.411059,75.263054,48,Other,Stolen vehicle used for getaway,3,0
KSP-2026-005588,2023-11-10,07:39,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Burglary,Cold Case,15.225018,76.071669,21,Female,Targeted elderly victim on street,3,473031
KSP-2026-005589,2023-10-23,20:49,Bengaluru Urban,Bengaluru Urban Police Station 2,Burglary,Charge Sheet Filed,11.630318,74.910824,34,Other,Targeted elderly victim on street,0,239133
KSP-2026-005590,2025-04-03,19:08,Belagavi,Belagavi Police Station 3,Cyber Crime,Closed,14.725432,75.105234,62,Other,Stolen vehicle used for getaway,0,154844
KSP-2026-005591,2023-03-10,19:21,Mysuru,Mysuru Police Station 4,Narcotics,Cold Case,18.38282,74.969109,40,Other,Financial fraud promising high returns,2,0
KSP-2026-005592,2024-09-22,23:13,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Cyber Crime,Open,16.217662,74.447129,34,Male,Targeted elderly victim on street,2,29585
KSP-2026-005593,2023-08-19,15:40,Bengaluru Urban,Bengaluru Urban Police Station 5,Public Nuisance,Closed,12.828269,74.606169,55,Male,Targeted elderly victim on street,2,0
KSP-2026-005594,2025-07-14,23:51,Ballari,Ballari Police Station 4,Theft,Under Investigation,16.191184,75.971624,41,Other,Stolen vehicle used for getaway,0,70520
KSP-2026-005595,2025-08-08,21:34,Bengaluru Urban,Bengaluru Urban Police Station 1,Extortion,Closed,16.593052,75.916437,75,Other,Used phishing link via SMS,2,0
KSP-2026-005596,2025-06-11,12:53,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Homicide,Cold Case,16.907133,77.986436,36,Other,Stolen vehicle used for getaway,1,0
KSP-2026-005597,2023-03-28,16:13,Mangaluru,Mangaluru Police Station 5,Extortion,Open,16.904226,75.737013,65,Female,Stolen vehicle used for getaway,3,0
KSP-2026-005598,2025-01-05,23:58,Belagavi,Belagavi Police Station 4,Assault,Charge Sheet Filed,15.758025,75.288357,42,Other,Targeted elderly victim on street,3,0
KSP-2026-005599,2023-03-03,10:38,Shivamogga,Shivamogga Police Station 5,Homicide,Closed,18.351886,75.072975,48,Other,Entered through back window at night,3,0
KSP-2026-005600,2025-08-12,02:32,Shivamogga,Shivamogga Police Station 3,Homicide,Cold Case,16.94971,78.058826,53,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-005601,2025-05-27,21:12,Shivamogga,Shivamogga Police Station 4,Cyber Crime,Charge Sheet Filed,12.415793,76.277895,80,Other,Financial fraud promising high returns,0,484621
KSP-2026-005602,2025-08-22,06:53,Belagavi,Belagavi Police Station 3,Cyber Crime,Under Investigation,11.86081,77.647275,66,Male,Cyber extortion using fake social media profile,3,376606
KSP-2026-005603,2024-11-21,23:13,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Theft,Cold Case,15.391789,74.532827,63,Other,Used phishing link via SMS,3,236473
KSP-2026-005604,2023-05-16,12:06,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Cyber Crime,Open,13.274422,74.282823,71,Female,Targeted elderly victim on street,1,378572
KSP-2026-005605,2025-04-26,04:55,Bengaluru Urban,Bengaluru Urban Police Station 2,Homicide,Cold Case,16.546281,75.048256,42,Male,Financial fraud promising high returns,1,0
KSP-2026-005606,2024-08-26,16:51,Vijayapura,Vijayapura Police Station 1,Fraud,Cold Case,12.038656,75.941824,69,Male,Cyber extortion using fake social media profile,3,264933
KSP-2026-005607,2024-12-15,06:46,Shivamogga,Shivamogga Police Station 4,Assault,Cold Case,17.004709,74.0341,63,Male,Financial fraud promising high returns,1,0
KSP-2026-005608,2024-09-21,22:17,Davanagere,Davanagere Police Station 3,Homicide,Cold Case,14.739757,76.310468,27,Other,Group of 3 suspects on motorcycle,3,0
KSP-2026-005609,2024-05-06,03:39,Bengaluru Urban,Bengaluru Urban Police Station 5,Theft,Charge Sheet Filed,16.394631,75.568147,79,Male,Entered through back window at night,0,383747
KSP-2026-005610,2025-09-02,20:58,Mangaluru,Mangaluru Police Station 4,Assault,Cold Case,14.78838,75.087988,70,Female,Financial fraud promising high returns,3,0
KSP-2026-005611,2024-12-02,11:46,Mysuru,Mysuru Police Station 5,Kidnapping,Under Investigation,17.692907,77.599452,56,Female,Stolen vehicle used for getaway,3,0
KSP-2026-005612,2025-09-15,21:04,Shivamogga,Shivamogga Police Station 3,Extortion,Charge Sheet Filed,11.884558,75.939154,55,Male,Entered through back window at night,1,0
KSP-2026-005613,2023-02-10,18:56,Ballari,Ballari Police Station 5,Cyber Crime,Under Investigation,16.592642,77.644158,56,Other,Targeted elderly victim on street,1,203134
KSP-2026-005614,2024-02-17,03:55,Ballari,Ballari Police Station 5,Cyber Crime,Closed,16.868273,76.477341,19,Female,Used phishing link via SMS,0,262912
KSP-2026-005615,2023-10-30,13:48,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Assault,Cold Case,14.821329,77.683026,32,Male,Entered through back window at night,2,0
KSP-2026-005616,2025-07-03,07:12,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Narcotics,Cold Case,13.862366,74.017617,51,Female,Used phishing link via SMS,0,0
KSP-2026-005617,2024-06-19,19:19,Kalaburagi,Kalaburagi Police Station 2,Kidnapping,Charge Sheet Filed,17.751622,75.772485,46,Female,Cyber extortion using fake social media profile,2,0
KSP-2026-005618,2024-12-11,12:40,Bengaluru Urban,Bengaluru Urban Police Station 3,Theft,Open,15.335186,76.55459,32,Male,Entered through back window at night,1,325576
KSP-2026-005619,2025-12-22,19:31,Ballari,Ballari Police Station 4,Narcotics,Closed,16.610354,75.019264,66,Female,Targeted elderly victim on street,1,0
KSP-2026-005620,2024-11-18,06:58,Mysuru,Mysuru Police Station 5,Public Nuisance,Cold Case,14.332951,75.947949,76,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-005621,2025-08-03,01:08,Belagavi,Belagavi Police Station 4,Assault,Open,11.999456,74.906952,31,Male,Used phishing link via SMS,3,0
KSP-2026-005622,2025-06-18,20:02,Mysuru,Mysuru Police Station 4,Cyber Crime,Open,11.554015,77.365826,55,Other,Entered through back window at night,0,423803
KSP-2026-005623,2025-01-28,15:24,Bengaluru Urban,Bengaluru Urban Police Station 4,Assault,Closed,17.059671,76.890139,23,Female,Financial fraud promising high returns,0,0
KSP-2026-005624,2025-10-11,14:03,Belagavi,Belagavi Police Station 3,Assault,Cold Case,17.587622,77.029592,70,Female,Group of 3 suspects on motorcycle,0,0
KSP-2026-005625,2024-06-27,01:42,Ballari,Ballari Police Station 5,Public Nuisance,Charge Sheet Filed,12.795054,77.202627,71,Male,Targeted elderly victim on street,1,0
KSP-2026-005626,2023-03-04,07:36,Belagavi,Belagavi Police Station 3,Kidnapping,Open,16.334347,74.952073,45,Male,Entered through back window at night,1,0
KSP-2026-005627,2024-02-11,13:11,Mysuru,Mysuru Police Station 1,Narcotics,Charge Sheet Filed,14.882672,77.922808,79,Female,Used phishing link via SMS,1,0
KSP-2026-005628,2025-03-10,00:12,Belagavi,Belagavi Police Station 4,Kidnapping,Cold Case,15.474372,78.1068,32,Other,Financial fraud promising high returns,1,0
KSP-2026-005629,2023-08-28,12:41,Mysuru,Mysuru Police Station 5,Kidnapping,Cold Case,18.27711,75.295374,76,Female,Stolen vehicle used for getaway,3,0
KSP-2026-005630,2025-10-15,03:51,Ballari,Ballari Police Station 4,Extortion,Open,13.6415,75.70092,79,Female,Cyber extortion using fake social media profile,3,0
KSP-2026-005631,2025-06-13,13:02,Mysuru,Mysuru Police Station 3,Assault,Closed,14.467135,76.165838,41,Male,Group of 3 suspects on motorcycle,2,0
KSP-2026-005632,2025-03-20,04:27,Vijayapura,Vijayapura Police Station 5,Assault,Open,16.140403,74.800596,66,Other,Targeted elderly victim on street,3,0
KSP-2026-005633,2025-07-01,16:12,Mysuru,Mysuru Police Station 5,Assault,Charge Sheet Filed,16.865186,77.607047,39,Female,Financial fraud promising high returns,3,0
KSP-2026-005634,2024-06-12,05:21,Vijayapura,Vijayapura Police Station 5,Extortion,Under Investigation,14.498296,78.18162,43,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-005635,2025-08-19,00:43,Shivamogga,Shivamogga Police Station 2,Kidnapping,Cold Case,12.422327,75.870654,60,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-005636,2025-11-07,13:04,Davanagere,Davanagere Police Station 4,Narcotics,Open,16.749444,77.869178,66,Other,Used phishing link via SMS,0,0
KSP-2026-005637,2024-12-14,07:29,Bengaluru Urban,Bengaluru Urban Police Station 3,Assault,Charge Sheet Filed,13.507486,75.555937,75,Female,Financial fraud promising high returns,3,0
KSP-2026-005638,2024-10-27,21:34,Shivamogga,Shivamogga Police Station 3,Theft,Cold Case,14.946231,76.142174,27,Male,Cyber extortion using fake social media profile,1,282638
KSP-2026-005639,2025-08-09,20:53,Ballari,Ballari Police Station 5,Public Nuisance,Cold Case,13.245917,74.951489,64,Male,Cyber extortion using fake social media profile,0,0
KSP-2026-005640,2025-01-23,08:02,Bengaluru Urban,Bengaluru Urban Police Station 5,Fraud,Closed,17.971795,75.496272,39,Other,Targeted elderly victim on street,3,19941
KSP-2026-005641,2023-12-10,22:05,Hubballi-Dharwad,Hubballi-Dharwad Police Station 3,Homicide,Charge Sheet Filed,14.498549,74.44359,24,Female,Financial fraud promising high returns,1,0
KSP-2026-005642,2024-07-16,09:34,Belagavi,Belagavi Police Station 5,Homicide,Closed,12.414753,77.78658,67,Female,Financial fraud promising high returns,2,0
KSP-2026-005643,2025-11-22,07:59,Shivamogga,Shivamogga Police Station 4,Assault,Closed,13.247085,75.828474,50,Other,Entered through back window at night,1,0
KSP-2026-005644,2025-01-07,21:14,Shivamogga,Shivamogga Police Station 4,Assault,Open,17.052462,74.272956,58,Male,Used phishing link via SMS,3,0
KSP-2026-005645,2025-08-15,05:27,Davanagere,Davanagere Police Station 5,Narcotics,Closed,15.440909,75.314218,48,Other,Cyber extortion using fake social media profile,2,0
KSP-2026-005646,2024-04-25,01:45,Bengaluru Urban,Bengaluru Urban Police Station 2,Public Nuisance,Under Investigation,13.77304,74.144551,24,Female,Cyber extortion using fake social media profile,2,0
